t,plant,axis,phytomer,organ,element,PAR
0,1,MS,1,Internode,enclosed,0
0,1,MS,1,Internode,exposed,0
0,1,MS,1,Lamina,exposed,0
0,1,MS,1,Sheath,exposed,0
0,1,MS,2,Internode,enclosed,0
0,1,MS,2,Lamina,exposed,0
0,1,MS,2,Sheath,exposed,0
0,1,MS,3,Internode,enclosed,0
0,1,MS,3,Lamina,exposed,0
0,1,MS,3,Sheath,exposed,0
0,1,MS,4,Peduncle,enclosed,0
0,1,MS,4,Peduncle,exposed,0
0,1,MS,5,Chaff,exposed,0
1,1,MS,1,Internode,enclosed,0
1,1,MS,1,Internode,exposed,0
1,1,MS,1,Lamina,exposed,0
1,1,MS,1,Sheath,exposed,0
1,1,MS,2,Internode,enclosed,0
1,1,MS,2,Lamina,exposed,0
1,1,MS,2,Sheath,exposed,0
1,1,MS,3,Internode,enclosed,0
1,1,MS,3,Lamina,exposed,0
1,1,MS,3,Sheath,exposed,0
1,1,MS,4,Peduncle,enclosed,0
1,1,MS,4,Peduncle,exposed,0
1,1,MS,5,Chaff,exposed,0
2,1,MS,1,Internode,enclosed,0
2,1,MS,1,Internode,exposed,0
2,1,MS,1,Lamina,exposed,0
2,1,MS,1,Sheath,exposed,0
2,1,MS,2,Internode,enclosed,0
2,1,MS,2,Lamina,exposed,0
2,1,MS,2,Sheath,exposed,0
2,1,MS,3,Internode,enclosed,0
2,1,MS,3,Lamina,exposed,0
2,1,MS,3,Sheath,exposed,0
2,1,MS,4,Peduncle,enclosed,0
2,1,MS,4,Peduncle,exposed,0
2,1,MS,5,Chaff,exposed,0
3,1,MS,1,Internode,enclosed,0
3,1,MS,1,Internode,exposed,0
3,1,MS,1,Lamina,exposed,0
3,1,MS,1,Sheath,exposed,0
3,1,MS,2,Internode,enclosed,0
3,1,MS,2,Lamina,exposed,0
3,1,MS,2,Sheath,exposed,0
3,1,MS,3,Internode,enclosed,0
3,1,MS,3,Lamina,exposed,0
3,1,MS,3,Sheath,exposed,0
3,1,MS,4,Peduncle,enclosed,0
3,1,MS,4,Peduncle,exposed,0
3,1,MS,5,Chaff,exposed,0
4,1,MS,1,Internode,enclosed,0
4,1,MS,1,Internode,exposed,0
4,1,MS,1,Lamina,exposed,0
4,1,MS,1,Sheath,exposed,0
4,1,MS,2,Internode,enclosed,0
4,1,MS,2,Lamina,exposed,0
4,1,MS,2,Sheath,exposed,0
4,1,MS,3,Internode,enclosed,0
4,1,MS,3,Lamina,exposed,0
4,1,MS,3,Sheath,exposed,0
4,1,MS,4,Peduncle,enclosed,0
4,1,MS,4,Peduncle,exposed,0
4,1,MS,5,Chaff,exposed,0
5,1,MS,1,Internode,enclosed,0
5,1,MS,1,Internode,exposed,1
5,1,MS,1,Lamina,exposed,19
5,1,MS,1,Sheath,exposed,4
5,1,MS,2,Internode,enclosed,0
5,1,MS,2,Lamina,exposed,4
5,1,MS,2,Sheath,exposed,0
5,1,MS,3,Internode,enclosed,0
5,1,MS,3,Lamina,exposed,1
5,1,MS,3,Sheath,exposed,0
5,1,MS,4,Peduncle,enclosed,0
5,1,MS,4,Peduncle,exposed,9
5,1,MS,5,Chaff,exposed,22
6,1,MS,1,Internode,enclosed,0
6,1,MS,1,Internode,exposed,5
6,1,MS,1,Lamina,exposed,67
6,1,MS,1,Sheath,exposed,17
6,1,MS,2,Internode,enclosed,1
6,1,MS,2,Lamina,exposed,16
6,1,MS,2,Sheath,exposed,3
6,1,MS,3,Internode,enclosed,0
6,1,MS,3,Lamina,exposed,5
6,1,MS,3,Sheath,exposed,1
6,1,MS,4,Peduncle,enclosed,3
6,1,MS,4,Peduncle,exposed,34
6,1,MS,5,Chaff,exposed,78
7,1,MS,1,Internode,enclosed,1
7,1,MS,1,Internode,exposed,14
7,1,MS,1,Lamina,exposed,173
7,1,MS,1,Sheath,exposed,44
7,1,MS,2,Internode,enclosed,3
7,1,MS,2,Lamina,exposed,42
7,1,MS,2,Sheath,exposed,8
7,1,MS,3,Internode,enclosed,1
7,1,MS,3,Lamina,exposed,13
7,1,MS,3,Sheath,exposed,3
7,1,MS,4,Peduncle,enclosed,8
7,1,MS,4,Peduncle,exposed,88
7,1,MS,5,Chaff,exposed,202
8,1,MS,1,Internode,enclosed,2
8,1,MS,1,Internode,exposed,26
8,1,MS,1,Lamina,exposed,314
8,1,MS,1,Sheath,exposed,79
8,1,MS,2,Internode,enclosed,6
8,1,MS,2,Lamina,exposed,76
8,1,MS,2,Sheath,exposed,14
8,1,MS,3,Internode,enclosed,2
8,1,MS,3,Lamina,exposed,23
8,1,MS,3,Sheath,exposed,5
8,1,MS,4,Peduncle,enclosed,16
8,1,MS,4,Peduncle,exposed,160
8,1,MS,5,Chaff,exposed,364
9,1,MS,1,Internode,enclosed,1
9,1,MS,1,Internode,exposed,13
9,1,MS,1,Lamina,exposed,164
9,1,MS,1,Sheath,exposed,41
9,1,MS,2,Internode,enclosed,3
9,1,MS,2,Lamina,exposed,39
9,1,MS,2,Sheath,exposed,7
9,1,MS,3,Internode,enclosed,1
9,1,MS,3,Lamina,exposed,12
9,1,MS,3,Sheath,exposed,2
9,1,MS,4,Peduncle,enclosed,8
9,1,MS,4,Peduncle,exposed,83
9,1,MS,5,Chaff,exposed,190
10,1,MS,1,Internode,enclosed,2
10,1,MS,1,Internode,exposed,22
10,1,MS,1,Lamina,exposed,270
10,1,MS,1,Sheath,exposed,68
10,1,MS,2,Internode,enclosed,5
10,1,MS,2,Lamina,exposed,65
10,1,MS,2,Sheath,exposed,12
10,1,MS,3,Internode,enclosed,1
10,1,MS,3,Lamina,exposed,20
10,1,MS,3,Sheath,exposed,4
10,1,MS,4,Peduncle,enclosed,13
10,1,MS,4,Peduncle,exposed,138
10,1,MS,5,Chaff,exposed,314
11,1,MS,1,Internode,enclosed,0
11,1,MS,1,Internode,exposed,7
11,1,MS,1,Lamina,exposed,91
11,1,MS,1,Sheath,exposed,23
11,1,MS,2,Internode,enclosed,1
11,1,MS,2,Lamina,exposed,22
11,1,MS,2,Sheath,exposed,4
11,1,MS,3,Internode,enclosed,0
11,1,MS,3,Lamina,exposed,6
11,1,MS,3,Sheath,exposed,1
11,1,MS,4,Peduncle,enclosed,4
11,1,MS,4,Peduncle,exposed,46
11,1,MS,5,Chaff,exposed,106
12,1,MS,1,Internode,enclosed,1
12,1,MS,1,Internode,exposed,12
12,1,MS,1,Lamina,exposed,149
12,1,MS,1,Sheath,exposed,38
12,1,MS,2,Internode,enclosed,3
12,1,MS,2,Lamina,exposed,36
12,1,MS,2,Sheath,exposed,7
12,1,MS,3,Internode,enclosed,1
12,1,MS,3,Lamina,exposed,11
12,1,MS,3,Sheath,exposed,2
12,1,MS,4,Peduncle,enclosed,7
12,1,MS,4,Peduncle,exposed,76
12,1,MS,5,Chaff,exposed,173
13,1,MS,1,Internode,enclosed,1
13,1,MS,1,Internode,exposed,15
13,1,MS,1,Lamina,exposed,188
13,1,MS,1,Sheath,exposed,47
13,1,MS,2,Internode,enclosed,3
13,1,MS,2,Lamina,exposed,45
13,1,MS,2,Sheath,exposed,8
13,1,MS,3,Internode,enclosed,1
13,1,MS,3,Lamina,exposed,14
13,1,MS,3,Sheath,exposed,3
13,1,MS,4,Peduncle,enclosed,9
13,1,MS,4,Peduncle,exposed,96
13,1,MS,5,Chaff,exposed,218
14,1,MS,1,Internode,enclosed,1
14,1,MS,1,Internode,exposed,18
14,1,MS,1,Lamina,exposed,217
14,1,MS,1,Sheath,exposed,55
14,1,MS,2,Internode,enclosed,4
14,1,MS,2,Lamina,exposed,52
14,1,MS,2,Sheath,exposed,10
14,1,MS,3,Internode,enclosed,1
14,1,MS,3,Lamina,exposed,16
14,1,MS,3,Sheath,exposed,3
14,1,MS,4,Peduncle,enclosed,11
14,1,MS,4,Peduncle,exposed,111
14,1,MS,5,Chaff,exposed,252
15,1,MS,1,Internode,enclosed,0
15,1,MS,1,Internode,exposed,5
15,1,MS,1,Lamina,exposed,62
15,1,MS,1,Sheath,exposed,15
15,1,MS,2,Internode,enclosed,1
15,1,MS,2,Lamina,exposed,15
15,1,MS,2,Sheath,exposed,2
15,1,MS,3,Internode,enclosed,0
15,1,MS,3,Lamina,exposed,4
15,1,MS,3,Sheath,exposed,1
15,1,MS,4,Peduncle,enclosed,3
15,1,MS,4,Peduncle,exposed,32
15,1,MS,5,Chaff,exposed,72
16,1,MS,1,Internode,enclosed,0
16,1,MS,1,Internode,exposed,3
16,1,MS,1,Lamina,exposed,38
16,1,MS,1,Sheath,exposed,9
16,1,MS,2,Internode,enclosed,0
16,1,MS,2,Lamina,exposed,9
16,1,MS,2,Sheath,exposed,1
16,1,MS,3,Internode,enclosed,0
16,1,MS,3,Lamina,exposed,2
16,1,MS,3,Sheath,exposed,0
16,1,MS,4,Peduncle,enclosed,1
16,1,MS,4,Peduncle,exposed,19
16,1,MS,5,Chaff,exposed,44
17,1,MS,1,Internode,enclosed,0
17,1,MS,1,Internode,exposed,3
17,1,MS,1,Lamina,exposed,43
17,1,MS,1,Sheath,exposed,11
17,1,MS,2,Internode,enclosed,0
17,1,MS,2,Lamina,exposed,10
17,1,MS,2,Sheath,exposed,2
17,1,MS,3,Internode,enclosed,0
17,1,MS,3,Lamina,exposed,3
17,1,MS,3,Sheath,exposed,0
17,1,MS,4,Peduncle,enclosed,2
17,1,MS,4,Peduncle,exposed,22
17,1,MS,5,Chaff,exposed,50
18,1,MS,1,Internode,enclosed,0
18,1,MS,1,Internode,exposed,5
18,1,MS,1,Lamina,exposed,62
18,1,MS,1,Sheath,exposed,15
18,1,MS,2,Internode,enclosed,1
18,1,MS,2,Lamina,exposed,15
18,1,MS,2,Sheath,exposed,2
18,1,MS,3,Internode,enclosed,0
18,1,MS,3,Lamina,exposed,4
18,1,MS,3,Sheath,exposed,1
18,1,MS,4,Peduncle,enclosed,3
18,1,MS,4,Peduncle,exposed,32
18,1,MS,5,Chaff,exposed,72
19,1,MS,1,Internode,enclosed,0
19,1,MS,1,Internode,exposed,1
19,1,MS,1,Lamina,exposed,19
19,1,MS,1,Sheath,exposed,4
19,1,MS,2,Internode,enclosed,0
19,1,MS,2,Lamina,exposed,4
19,1,MS,2,Sheath,exposed,0
19,1,MS,3,Internode,enclosed,0
19,1,MS,3,Lamina,exposed,1
19,1,MS,3,Sheath,exposed,0
19,1,MS,4,Peduncle,enclosed,0
19,1,MS,4,Peduncle,exposed,9
19,1,MS,5,Chaff,exposed,22
20,1,MS,1,Internode,enclosed,0
20,1,MS,1,Internode,exposed,0
20,1,MS,1,Lamina,exposed,0
20,1,MS,1,Sheath,exposed,0
20,1,MS,2,Internode,enclosed,0
20,1,MS,2,Lamina,exposed,0
20,1,MS,2,Sheath,exposed,0
20,1,MS,3,Internode,enclosed,0
20,1,MS,3,Lamina,exposed,0
20,1,MS,3,Sheath,exposed,0
20,1,MS,4,Peduncle,enclosed,0
20,1,MS,4,Peduncle,exposed,0
20,1,MS,5,Chaff,exposed,0
21,1,MS,1,Internode,enclosed,0
21,1,MS,1,Internode,exposed,0
21,1,MS,1,Lamina,exposed,0
21,1,MS,1,Sheath,exposed,0
21,1,MS,2,Internode,enclosed,0
21,1,MS,2,Lamina,exposed,0
21,1,MS,2,Sheath,exposed,0
21,1,MS,3,Internode,enclosed,0
21,1,MS,3,Lamina,exposed,0
21,1,MS,3,Sheath,exposed,0
21,1,MS,4,Peduncle,enclosed,0
21,1,MS,4,Peduncle,exposed,0
21,1,MS,5,Chaff,exposed,0
22,1,MS,1,Internode,enclosed,0
22,1,MS,1,Internode,exposed,0
22,1,MS,1,Lamina,exposed,0
22,1,MS,1,Sheath,exposed,0
22,1,MS,2,Internode,enclosed,0
22,1,MS,2,Lamina,exposed,0
22,1,MS,2,Sheath,exposed,0
22,1,MS,3,Internode,enclosed,0
22,1,MS,3,Lamina,exposed,0
22,1,MS,3,Sheath,exposed,0
22,1,MS,4,Peduncle,enclosed,0
22,1,MS,4,Peduncle,exposed,0
22,1,MS,5,Chaff,exposed,0
23,1,MS,1,Internode,enclosed,0
23,1,MS,1,Internode,exposed,0
23,1,MS,1,Lamina,exposed,0
23,1,MS,1,Sheath,exposed,0
23,1,MS,2,Internode,enclosed,0
23,1,MS,2,Lamina,exposed,0
23,1,MS,2,Sheath,exposed,0
23,1,MS,3,Internode,enclosed,0
23,1,MS,3,Lamina,exposed,0
23,1,MS,3,Sheath,exposed,0
23,1,MS,4,Peduncle,enclosed,0
23,1,MS,4,Peduncle,exposed,0
23,1,MS,5,Chaff,exposed,0
24,1,MS,1,Internode,enclosed,0
24,1,MS,1,Internode,exposed,0
24,1,MS,1,Lamina,exposed,0
24,1,MS,1,Sheath,exposed,0
24,1,MS,2,Internode,enclosed,0
24,1,MS,2,Lamina,exposed,0
24,1,MS,2,Sheath,exposed,0
24,1,MS,3,Internode,enclosed,0
24,1,MS,3,Lamina,exposed,0
24,1,MS,3,Sheath,exposed,0
24,1,MS,4,Peduncle,enclosed,0
24,1,MS,4,Peduncle,exposed,0
24,1,MS,5,Chaff,exposed,0
25,1,MS,1,Internode,enclosed,0
25,1,MS,1,Internode,exposed,0
25,1,MS,1,Lamina,exposed,0
25,1,MS,1,Sheath,exposed,0
25,1,MS,2,Internode,enclosed,0
25,1,MS,2,Lamina,exposed,0
25,1,MS,2,Sheath,exposed,0
25,1,MS,3,Internode,enclosed,0
25,1,MS,3,Lamina,exposed,0
25,1,MS,3,Sheath,exposed,0
25,1,MS,4,Peduncle,enclosed,0
25,1,MS,4,Peduncle,exposed,0
25,1,MS,5,Chaff,exposed,0
26,1,MS,1,Internode,enclosed,0
26,1,MS,1,Internode,exposed,0
26,1,MS,1,Lamina,exposed,0
26,1,MS,1,Sheath,exposed,0
26,1,MS,2,Internode,enclosed,0
26,1,MS,2,Lamina,exposed,0
26,1,MS,2,Sheath,exposed,0
26,1,MS,3,Internode,enclosed,0
26,1,MS,3,Lamina,exposed,0
26,1,MS,3,Sheath,exposed,0
26,1,MS,4,Peduncle,enclosed,0
26,1,MS,4,Peduncle,exposed,0
26,1,MS,5,Chaff,exposed,0
27,1,MS,1,Internode,enclosed,0
27,1,MS,1,Internode,exposed,0
27,1,MS,1,Lamina,exposed,0
27,1,MS,1,Sheath,exposed,0
27,1,MS,2,Internode,enclosed,0
27,1,MS,2,Lamina,exposed,0
27,1,MS,2,Sheath,exposed,0
27,1,MS,3,Internode,enclosed,0
27,1,MS,3,Lamina,exposed,0
27,1,MS,3,Sheath,exposed,0
27,1,MS,4,Peduncle,enclosed,0
27,1,MS,4,Peduncle,exposed,0
27,1,MS,5,Chaff,exposed,0
28,1,MS,1,Internode,enclosed,0
28,1,MS,1,Internode,exposed,0
28,1,MS,1,Lamina,exposed,0
28,1,MS,1,Sheath,exposed,0
28,1,MS,2,Internode,enclosed,0
28,1,MS,2,Lamina,exposed,0
28,1,MS,2,Sheath,exposed,0
28,1,MS,3,Internode,enclosed,0
28,1,MS,3,Lamina,exposed,0
28,1,MS,3,Sheath,exposed,0
28,1,MS,4,Peduncle,enclosed,0
28,1,MS,4,Peduncle,exposed,0
28,1,MS,5,Chaff,exposed,0
29,1,MS,1,Internode,enclosed,0
29,1,MS,1,Internode,exposed,0
29,1,MS,1,Lamina,exposed,9
29,1,MS,1,Sheath,exposed,2
29,1,MS,2,Internode,enclosed,0
29,1,MS,2,Lamina,exposed,2
29,1,MS,2,Sheath,exposed,0
29,1,MS,3,Internode,enclosed,0
29,1,MS,3,Lamina,exposed,0
29,1,MS,3,Sheath,exposed,0
29,1,MS,4,Peduncle,enclosed,0
29,1,MS,4,Peduncle,exposed,4
29,1,MS,5,Chaff,exposed,11
30,1,MS,1,Internode,enclosed,0
30,1,MS,1,Internode,exposed,2
30,1,MS,1,Lamina,exposed,33
30,1,MS,1,Sheath,exposed,8
30,1,MS,2,Internode,enclosed,0
30,1,MS,2,Lamina,exposed,8
30,1,MS,2,Sheath,exposed,1
30,1,MS,3,Internode,enclosed,0
30,1,MS,3,Lamina,exposed,2
30,1,MS,3,Sheath,exposed,0
30,1,MS,4,Peduncle,enclosed,1
30,1,MS,4,Peduncle,exposed,17
30,1,MS,5,Chaff,exposed,39
31,1,MS,1,Internode,enclosed,0
31,1,MS,1,Internode,exposed,6
31,1,MS,1,Lamina,exposed,82
31,1,MS,1,Sheath,exposed,20
31,1,MS,2,Internode,enclosed,1
31,1,MS,2,Lamina,exposed,19
31,1,MS,2,Sheath,exposed,3
31,1,MS,3,Internode,enclosed,0
31,1,MS,3,Lamina,exposed,6
31,1,MS,3,Sheath,exposed,1
31,1,MS,4,Peduncle,enclosed,4
31,1,MS,4,Peduncle,exposed,41
31,1,MS,5,Chaff,exposed,95
32,1,MS,1,Internode,enclosed,0
32,1,MS,1,Internode,exposed,5
32,1,MS,1,Lamina,exposed,62
32,1,MS,1,Sheath,exposed,15
32,1,MS,2,Internode,enclosed,1
32,1,MS,2,Lamina,exposed,15
32,1,MS,2,Sheath,exposed,2
32,1,MS,3,Internode,enclosed,0
32,1,MS,3,Lamina,exposed,4
32,1,MS,3,Sheath,exposed,1
32,1,MS,4,Peduncle,enclosed,3
32,1,MS,4,Peduncle,exposed,32
32,1,MS,5,Chaff,exposed,72
33,1,MS,1,Internode,enclosed,0
33,1,MS,1,Internode,exposed,3
33,1,MS,1,Lamina,exposed,43
33,1,MS,1,Sheath,exposed,11
33,1,MS,2,Internode,enclosed,0
33,1,MS,2,Lamina,exposed,10
33,1,MS,2,Sheath,exposed,2
33,1,MS,3,Internode,enclosed,0
33,1,MS,3,Lamina,exposed,3
33,1,MS,3,Sheath,exposed,0
33,1,MS,4,Peduncle,enclosed,2
33,1,MS,4,Peduncle,exposed,22
33,1,MS,5,Chaff,exposed,50
34,1,MS,1,Internode,enclosed,0
34,1,MS,1,Internode,exposed,7
34,1,MS,1,Lamina,exposed,86
34,1,MS,1,Sheath,exposed,22
34,1,MS,2,Internode,enclosed,1
34,1,MS,2,Lamina,exposed,21
34,1,MS,2,Sheath,exposed,4
34,1,MS,3,Internode,enclosed,0
34,1,MS,3,Lamina,exposed,6
34,1,MS,3,Sheath,exposed,1
34,1,MS,4,Peduncle,enclosed,4
34,1,MS,4,Peduncle,exposed,44
34,1,MS,5,Chaff,exposed,101
35,1,MS,1,Internode,enclosed,0
35,1,MS,1,Internode,exposed,6
35,1,MS,1,Lamina,exposed,72
35,1,MS,1,Sheath,exposed,18
35,1,MS,2,Internode,enclosed,1
35,1,MS,2,Lamina,exposed,17
35,1,MS,2,Sheath,exposed,3
35,1,MS,3,Internode,enclosed,0
35,1,MS,3,Lamina,exposed,5
35,1,MS,3,Sheath,exposed,1
35,1,MS,4,Peduncle,enclosed,3
35,1,MS,4,Peduncle,exposed,37
35,1,MS,5,Chaff,exposed,84
36,1,MS,1,Internode,enclosed,0
36,1,MS,1,Internode,exposed,8
36,1,MS,1,Lamina,exposed,101
36,1,MS,1,Sheath,exposed,25
36,1,MS,2,Internode,enclosed,2
36,1,MS,2,Lamina,exposed,24
36,1,MS,2,Sheath,exposed,4
36,1,MS,3,Internode,enclosed,0
36,1,MS,3,Lamina,exposed,7
36,1,MS,3,Sheath,exposed,1
36,1,MS,4,Peduncle,enclosed,5
36,1,MS,4,Peduncle,exposed,51
36,1,MS,5,Chaff,exposed,117
37,1,MS,1,Internode,enclosed,1
37,1,MS,1,Internode,exposed,17
37,1,MS,1,Lamina,exposed,202
37,1,MS,1,Sheath,exposed,51
37,1,MS,2,Internode,enclosed,4
37,1,MS,2,Lamina,exposed,49
37,1,MS,2,Sheath,exposed,9
37,1,MS,3,Internode,enclosed,1
37,1,MS,3,Lamina,exposed,15
37,1,MS,3,Sheath,exposed,3
37,1,MS,4,Peduncle,enclosed,10
37,1,MS,4,Peduncle,exposed,103
37,1,MS,5,Chaff,exposed,235
38,1,MS,1,Internode,enclosed,1
38,1,MS,1,Internode,exposed,14
38,1,MS,1,Lamina,exposed,169
38,1,MS,1,Sheath,exposed,43
38,1,MS,2,Internode,enclosed,3
38,1,MS,2,Lamina,exposed,41
38,1,MS,2,Sheath,exposed,7
38,1,MS,3,Internode,enclosed,1
38,1,MS,3,Lamina,exposed,12
38,1,MS,3,Sheath,exposed,3
38,1,MS,4,Peduncle,enclosed,8
38,1,MS,4,Peduncle,exposed,86
38,1,MS,5,Chaff,exposed,196
39,1,MS,1,Internode,enclosed,1
39,1,MS,1,Internode,exposed,13
39,1,MS,1,Lamina,exposed,159
39,1,MS,1,Sheath,exposed,40
39,1,MS,2,Internode,enclosed,3
39,1,MS,2,Lamina,exposed,38
39,1,MS,2,Sheath,exposed,7
39,1,MS,3,Internode,enclosed,1
39,1,MS,3,Lamina,exposed,12
39,1,MS,3,Sheath,exposed,2
39,1,MS,4,Peduncle,enclosed,8
39,1,MS,4,Peduncle,exposed,81
39,1,MS,5,Chaff,exposed,185
40,1,MS,1,Internode,enclosed,1
40,1,MS,1,Internode,exposed,11
40,1,MS,1,Lamina,exposed,130
40,1,MS,1,Sheath,exposed,33
40,1,MS,2,Internode,enclosed,2
40,1,MS,2,Lamina,exposed,31
40,1,MS,2,Sheath,exposed,6
40,1,MS,3,Internode,enclosed,0
40,1,MS,3,Lamina,exposed,9
40,1,MS,3,Sheath,exposed,2
40,1,MS,4,Peduncle,enclosed,6
40,1,MS,4,Peduncle,exposed,66
40,1,MS,5,Chaff,exposed,151
41,1,MS,1,Internode,enclosed,0
41,1,MS,1,Internode,exposed,3
41,1,MS,1,Lamina,exposed,43
41,1,MS,1,Sheath,exposed,11
41,1,MS,2,Internode,enclosed,0
41,1,MS,2,Lamina,exposed,10
41,1,MS,2,Sheath,exposed,2
41,1,MS,3,Internode,enclosed,0
41,1,MS,3,Lamina,exposed,3
41,1,MS,3,Sheath,exposed,0
41,1,MS,4,Peduncle,enclosed,2
41,1,MS,4,Peduncle,exposed,22
41,1,MS,5,Chaff,exposed,50
42,1,MS,1,Internode,enclosed,0
42,1,MS,1,Internode,exposed,2
42,1,MS,1,Lamina,exposed,28
42,1,MS,1,Sheath,exposed,7
42,1,MS,2,Internode,enclosed,0
42,1,MS,2,Lamina,exposed,7
42,1,MS,2,Sheath,exposed,1
42,1,MS,3,Internode,enclosed,0
42,1,MS,3,Lamina,exposed,2
42,1,MS,3,Sheath,exposed,0
42,1,MS,4,Peduncle,enclosed,1
42,1,MS,4,Peduncle,exposed,14
42,1,MS,5,Chaff,exposed,33
43,1,MS,1,Internode,enclosed,0
43,1,MS,1,Internode,exposed,0
43,1,MS,1,Lamina,exposed,4
43,1,MS,1,Sheath,exposed,1
43,1,MS,2,Internode,enclosed,0
43,1,MS,2,Lamina,exposed,1
43,1,MS,2,Sheath,exposed,0
43,1,MS,3,Internode,enclosed,0
43,1,MS,3,Lamina,exposed,0
43,1,MS,3,Sheath,exposed,0
43,1,MS,4,Peduncle,enclosed,0
43,1,MS,4,Peduncle,exposed,2
43,1,MS,5,Chaff,exposed,5
44,1,MS,1,Internode,enclosed,0
44,1,MS,1,Internode,exposed,0
44,1,MS,1,Lamina,exposed,4
44,1,MS,1,Sheath,exposed,1
44,1,MS,2,Internode,enclosed,0
44,1,MS,2,Lamina,exposed,1
44,1,MS,2,Sheath,exposed,0
44,1,MS,3,Internode,enclosed,0
44,1,MS,3,Lamina,exposed,0
44,1,MS,3,Sheath,exposed,0
44,1,MS,4,Peduncle,enclosed,0
44,1,MS,4,Peduncle,exposed,2
44,1,MS,5,Chaff,exposed,5
45,1,MS,1,Internode,enclosed,0
45,1,MS,1,Internode,exposed,0
45,1,MS,1,Lamina,exposed,0
45,1,MS,1,Sheath,exposed,0
45,1,MS,2,Internode,enclosed,0
45,1,MS,2,Lamina,exposed,0
45,1,MS,2,Sheath,exposed,0
45,1,MS,3,Internode,enclosed,0
45,1,MS,3,Lamina,exposed,0
45,1,MS,3,Sheath,exposed,0
45,1,MS,4,Peduncle,enclosed,0
45,1,MS,4,Peduncle,exposed,0
45,1,MS,5,Chaff,exposed,0
46,1,MS,1,Internode,enclosed,0
46,1,MS,1,Internode,exposed,0
46,1,MS,1,Lamina,exposed,0
46,1,MS,1,Sheath,exposed,0
46,1,MS,2,Internode,enclosed,0
46,1,MS,2,Lamina,exposed,0
46,1,MS,2,Sheath,exposed,0
46,1,MS,3,Internode,enclosed,0
46,1,MS,3,Lamina,exposed,0
46,1,MS,3,Sheath,exposed,0
46,1,MS,4,Peduncle,enclosed,0
46,1,MS,4,Peduncle,exposed,0
46,1,MS,5,Chaff,exposed,0
47,1,MS,1,Internode,enclosed,0
47,1,MS,1,Internode,exposed,0
47,1,MS,1,Lamina,exposed,0
47,1,MS,1,Sheath,exposed,0
47,1,MS,2,Internode,enclosed,0
47,1,MS,2,Lamina,exposed,0
47,1,MS,2,Sheath,exposed,0
47,1,MS,3,Internode,enclosed,0
47,1,MS,3,Lamina,exposed,0
47,1,MS,3,Sheath,exposed,0
47,1,MS,4,Peduncle,enclosed,0
47,1,MS,4,Peduncle,exposed,0
47,1,MS,5,Chaff,exposed,0
48,1,MS,1,Internode,enclosed,0
48,1,MS,1,Internode,exposed,0
48,1,MS,1,Lamina,exposed,0
48,1,MS,1,Sheath,exposed,0
48,1,MS,2,Internode,enclosed,0
48,1,MS,2,Lamina,exposed,0
48,1,MS,2,Sheath,exposed,0
48,1,MS,3,Internode,enclosed,0
48,1,MS,3,Lamina,exposed,0
48,1,MS,3,Sheath,exposed,0
48,1,MS,4,Peduncle,enclosed,0
48,1,MS,4,Peduncle,exposed,0
48,1,MS,5,Chaff,exposed,0
49,1,MS,1,Internode,enclosed,0
49,1,MS,1,Internode,exposed,0
49,1,MS,1,Lamina,exposed,0
49,1,MS,1,Sheath,exposed,0
49,1,MS,2,Internode,enclosed,0
49,1,MS,2,Lamina,exposed,0
49,1,MS,2,Sheath,exposed,0
49,1,MS,3,Internode,enclosed,0
49,1,MS,3,Lamina,exposed,0
49,1,MS,3,Sheath,exposed,0
49,1,MS,4,Peduncle,enclosed,0
49,1,MS,4,Peduncle,exposed,0
49,1,MS,5,Chaff,exposed,0
50,1,MS,1,Internode,enclosed,0
50,1,MS,1,Internode,exposed,0
50,1,MS,1,Lamina,exposed,0
50,1,MS,1,Sheath,exposed,0
50,1,MS,2,Internode,enclosed,0
50,1,MS,2,Lamina,exposed,0
50,1,MS,2,Sheath,exposed,0
50,1,MS,3,Internode,enclosed,0
50,1,MS,3,Lamina,exposed,0
50,1,MS,3,Sheath,exposed,0
50,1,MS,4,Peduncle,enclosed,0
50,1,MS,4,Peduncle,exposed,0
50,1,MS,5,Chaff,exposed,0
51,1,MS,1,Internode,enclosed,0
51,1,MS,1,Internode,exposed,0
51,1,MS,1,Lamina,exposed,0
51,1,MS,1,Sheath,exposed,0
51,1,MS,2,Internode,enclosed,0
51,1,MS,2,Lamina,exposed,0
51,1,MS,2,Sheath,exposed,0
51,1,MS,3,Internode,enclosed,0
51,1,MS,3,Lamina,exposed,0
51,1,MS,3,Sheath,exposed,0
51,1,MS,4,Peduncle,enclosed,0
51,1,MS,4,Peduncle,exposed,0
51,1,MS,5,Chaff,exposed,0
52,1,MS,1,Internode,enclosed,0
52,1,MS,1,Internode,exposed,0
52,1,MS,1,Lamina,exposed,0
52,1,MS,1,Sheath,exposed,0
52,1,MS,2,Internode,enclosed,0
52,1,MS,2,Lamina,exposed,0
52,1,MS,2,Sheath,exposed,0
52,1,MS,3,Internode,enclosed,0
52,1,MS,3,Lamina,exposed,0
52,1,MS,3,Sheath,exposed,0
52,1,MS,4,Peduncle,enclosed,0
52,1,MS,4,Peduncle,exposed,0
52,1,MS,5,Chaff,exposed,0
53,1,MS,1,Internode,enclosed,0
53,1,MS,1,Internode,exposed,2
53,1,MS,1,Lamina,exposed,33
53,1,MS,1,Sheath,exposed,8
