t,plant,axis,phytomer,organ,element,PAR
0,1,MS,1,Internode,enclosed,0
0,1,MS,1,Internode,exposed,0
0,1,MS,1,Lamina,exposed,0
0,1,MS,1,Sheath,exposed,0
0,1,MS,2,Internode,enclosed,0
0,1,MS,2,Lamina,exposed,0
0,1,MS,2,Sheath,exposed,0
0,1,MS,3,Internode,enclosed,0
0,1,MS,3,Lamina,exposed,0
0,1,MS,3,Sheath,exposed,0
0,1,MS,4,Peduncle,enclosed,0
0,1,MS,4,Peduncle,exposed,0
0,1,MS,5,Chaff,exposed,0
1,1,MS,1,Internode,enclosed,0
1,1,MS,1,Internode,exposed,0
1,1,MS,1,Lamina,exposed,0
1,1,MS,1,Sheath,exposed,0
1,1,MS,2,Internode,enclosed,0
1,1,MS,2,Lamina,exposed,0
1,1,MS,2,Sheath,exposed,0
1,1,MS,3,Internode,enclosed,0
1,1,MS,3,Lamina,exposed,0
1,1,MS,3,Sheath,exposed,0
1,1,MS,4,Peduncle,enclosed,0
1,1,MS,4,Peduncle,exposed,0
1,1,MS,5,Chaff,exposed,0
2,1,MS,1,Internode,enclosed,0
2,1,MS,1,Internode,exposed,0
2,1,MS,1,Lamina,exposed,0
2,1,MS,1,Sheath,exposed,0
2,1,MS,2,Internode,enclosed,0
2,1,MS,2,Lamina,exposed,0
2,1,MS,2,Sheath,exposed,0
2,1,MS,3,Internode,enclosed,0
2,1,MS,3,Lamina,exposed,0
2,1,MS,3,Sheath,exposed,0
2,1,MS,4,Peduncle,enclosed,0
2,1,MS,4,Peduncle,exposed,0
2,1,MS,5,Chaff,exposed,0
3,1,MS,1,Internode,enclosed,0
3,1,MS,1,Internode,exposed,0
3,1,MS,1,Lamina,exposed,0
3,1,MS,1,Sheath,exposed,0
3,1,MS,2,Internode,enclosed,0
3,1,MS,2,Lamina,exposed,0
3,1,MS,2,Sheath,exposed,0
3,1,MS,3,Internode,enclosed,0
3,1,MS,3,Lamina,exposed,0
3,1,MS,3,Sheath,exposed,0
3,1,MS,4,Peduncle,enclosed,0
3,1,MS,4,Peduncle,exposed,0
3,1,MS,5,Chaff,exposed,0
4,1,MS,1,Internode,enclosed,0.30603
4,1,MS,1,Internode,exposed,3.0603
4,1,MS,1,Lamina,exposed,36.2489
4,1,MS,1,Sheath,exposed,9.217933333
4,1,MS,2,Internode,enclosed,0.764233333
4,1,MS,2,Lamina,exposed,8.800466667
4,1,MS,2,Sheath,exposed,1.703533333
4,1,MS,3,Internode,enclosed,0.2424
4,1,MS,3,Lamina,exposed,2.7472
4,1,MS,3,Sheath,exposed,0.659866667
4,1,MS,4,Peduncle,enclosed,1.851666667
4,1,MS,4,Peduncle,exposed,18.51666667
4,1,MS,5,Chaff,exposed,42.08333333
5,1,MS,1,Internode,enclosed,1.366934
5,1,MS,1,Internode,exposed,13.66934
5,1,MS,1,Lamina,exposed,161.9117533
5,1,MS,1,Sheath,exposed,41.17343556
5,1,MS,2,Internode,enclosed,3.413575556
5,1,MS,2,Lamina,exposed,39.30875111
5,1,MS,2,Sheath,exposed,7.609115556
5,1,MS,3,Internode,enclosed,1.08272
5,1,MS,3,Lamina,exposed,12.27082667
5,1,MS,3,Sheath,exposed,2.947404444
5,1,MS,4,Peduncle,enclosed,8.270777778
5,1,MS,4,Peduncle,exposed,82.70777778
5,1,MS,5,Chaff,exposed,187.9722222
6,1,MS,1,Internode,enclosed,2.591054
6,1,MS,1,Internode,exposed,25.91054
6,1,MS,1,Lamina,exposed,306.9073533
6,1,MS,1,Sheath,exposed,78.04516889
6,1,MS,2,Internode,enclosed,6.470508889
6,1,MS,2,Lamina,exposed,74.51061778
6,1,MS,2,Sheath,exposed,14.42324889
6,1,MS,3,Internode,enclosed,2.05232
6,1,MS,3,Lamina,exposed,23.25962667
6,1,MS,3,Sheath,exposed,5.586871111
6,1,MS,4,Peduncle,enclosed,15.67744444
6,1,MS,4,Peduncle,exposed,156.7744444
6,1,MS,5,Chaff,exposed,356.3055556
7,1,MS,1,Internode,enclosed,3.896782
7,1,MS,1,Internode,exposed,38.96782
7,1,MS,1,Lamina,exposed,461.5693267
7,1,MS,1,Sheath,exposed,117.3750178
7,1,MS,2,Internode,enclosed,9.731237778
7,1,MS,2,Lamina,exposed,112.0592756
7,1,MS,2,Sheath,exposed,21.69165778
7,1,MS,3,Internode,enclosed,3.08656
7,1,MS,3,Lamina,exposed,34.98101333
7,1,MS,3,Sheath,exposed,8.402302222
7,1,MS,4,Peduncle,enclosed,23.57788889
7,1,MS,4,Peduncle,exposed,235.7788889
7,1,MS,5,Chaff,exposed,535.8611111
8,1,MS,1,Internode,enclosed,4.835274
8,1,MS,1,Internode,exposed,48.35274
8,1,MS,1,Lamina,exposed,572.73262
8,1,MS,1,Sheath,exposed,145.6433467
8,1,MS,2,Internode,enclosed,12.07488667
8,1,MS,2,Lamina,exposed,139.0473733
8,1,MS,2,Sheath,exposed,26.91582667
8,1,MS,3,Internode,enclosed,3.82992
8,1,MS,3,Lamina,exposed,43.40576
8,1,MS,3,Sheath,exposed,10.42589333
8,1,MS,4,Peduncle,enclosed,29.25633333
8,1,MS,4,Peduncle,exposed,292.5633333
8,1,MS,5,Chaff,exposed,664.9166667
9,1,MS,1,Internode,enclosed,5.753364
9,1,MS,1,Internode,exposed,57.53364
9,1,MS,1,Lamina,exposed,681.47932
9,1,MS,1,Sheath,exposed,173.2971467
9,1,MS,2,Internode,enclosed,14.36758667
9,1,MS,2,Lamina,exposed,165.4487733
9,1,MS,2,Sheath,exposed,32.02642667
9,1,MS,3,Internode,enclosed,4.55712
9,1,MS,3,Lamina,exposed,51.64736
9,1,MS,3,Sheath,exposed,12.40549333
9,1,MS,4,Peduncle,enclosed,34.81133333
9,1,MS,4,Peduncle,exposed,348.1133333
9,1,MS,5,Chaff,exposed,791.1666667
10,1,MS,1,Internode,enclosed,6.773464
10,1,MS,1,Internode,exposed,67.73464
10,1,MS,1,Lamina,exposed,802.3089867
10,1,MS,1,Sheath,exposed,204.0235911
10,1,MS,2,Internode,enclosed,16.91503111
10,1,MS,2,Lamina,exposed,194.7836622
10,1,MS,2,Sheath,exposed,37.70487111
10,1,MS,3,Internode,enclosed,5.36512
10,1,MS,3,Lamina,exposed,60.80469333
10,1,MS,3,Sheath,exposed,14.60504889
10,1,MS,4,Peduncle,enclosed,40.98355556
10,1,MS,4,Peduncle,exposed,409.8355556
10,1,MS,5,Chaff,exposed,931.4444444
11,1,MS,1,Internode,enclosed,7.099896
11,1,MS,1,Internode,exposed,70.99896
11,1,MS,1,Lamina,exposed,840.97448
11,1,MS,1,Sheath,exposed,213.8560533
11,1,MS,2,Internode,enclosed,17.73021333
11,1,MS,2,Lamina,exposed,204.1708267
11,1,MS,2,Sheath,exposed,39.52197333
11,1,MS,3,Internode,enclosed,5.62368
11,1,MS,3,Lamina,exposed,63.73504
11,1,MS,3,Sheath,exposed,15.30890667
11,1,MS,4,Peduncle,enclosed,42.95866667
11,1,MS,4,Peduncle,exposed,429.5866667
11,1,MS,5,Chaff,exposed,976.3333333
12,1,MS,1,Internode,enclosed,6.997886
12,1,MS,1,Internode,exposed,69.97886
12,1,MS,1,Lamina,exposed,828.8915133
12,1,MS,1,Sheath,exposed,210.7834089
12,1,MS,2,Internode,enclosed,17.47546889
12,1,MS,2,Lamina,exposed,201.2373378
12,1,MS,2,Sheath,exposed,38.95412889
12,1,MS,3,Internode,enclosed,5.54288
12,1,MS,3,Lamina,exposed,62.81930667
12,1,MS,3,Sheath,exposed,15.08895111
12,1,MS,4,Peduncle,enclosed,42.34144444
12,1,MS,4,Peduncle,exposed,423.4144444
12,1,MS,5,Chaff,exposed,962.3055556
13,1,MS,1,Internode,enclosed,6.508238
13,1,MS,1,Internode,exposed,65.08238
13,1,MS,1,Lamina,exposed,770.8932733
13,1,MS,1,Sheath,exposed,196.0347156
13,1,MS,2,Internode,enclosed,16.25269556
13,1,MS,2,Lamina,exposed,187.1565911
13,1,MS,2,Sheath,exposed,36.22847556
13,1,MS,3,Internode,enclosed,5.15504
13,1,MS,3,Lamina,exposed,58.42378667
13,1,MS,3,Sheath,exposed,14.03316444
13,1,MS,4,Peduncle,enclosed,39.37877778
13,1,MS,4,Peduncle,exposed,393.7877778
13,1,MS,5,Chaff,exposed,894.9722222
14,1,MS,1,Internode,enclosed,5.71256
14,1,MS,1,Internode,exposed,57.1256
14,1,MS,1,Lamina,exposed,676.6461333
14,1,MS,1,Sheath,exposed,172.0680889
14,1,MS,2,Internode,enclosed,14.26568889
14,1,MS,2,Lamina,exposed,164.2753778
14,1,MS,2,Sheath,exposed,31.79928889
14,1,MS,3,Internode,enclosed,4.5248
14,1,MS,3,Lamina,exposed,51.28106667
14,1,MS,3,Sheath,exposed,12.31751111
14,1,MS,4,Peduncle,enclosed,34.56444444
14,1,MS,4,Peduncle,exposed,345.6444444
14,1,MS,5,Chaff,exposed,785.5555556
15,1,MS,1,Internode,enclosed,4.48844
15,1,MS,1,Internode,exposed,44.8844
15,1,MS,1,Lamina,exposed,531.6505333
15,1,MS,1,Sheath,exposed,135.1963556
15,1,MS,2,Internode,enclosed,11.20875556
15,1,MS,2,Lamina,exposed,129.0735111
15,1,MS,2,Sheath,exposed,24.98515556
15,1,MS,3,Internode,enclosed,3.5552
15,1,MS,3,Lamina,exposed,40.29226667
15,1,MS,3,Sheath,exposed,9.678044444
15,1,MS,4,Peduncle,enclosed,27.15777778
15,1,MS,4,Peduncle,exposed,271.5777778
15,1,MS,5,Chaff,exposed,617.2222222
16,1,MS,1,Internode,enclosed,3.223516
16,1,MS,1,Internode,exposed,32.23516
16,1,MS,1,Lamina,exposed,381.8217467
16,1,MS,1,Sheath,exposed,97.09556444
16,1,MS,2,Internode,enclosed,8.049924444
16,1,MS,2,Lamina,exposed,92.69824889
16,1,MS,2,Sheath,exposed,17.94388444
16,1,MS,3,Internode,enclosed,2.55328
16,1,MS,3,Lamina,exposed,28.93717333
16,1,MS,3,Sheath,exposed,6.950595556
16,1,MS,4,Peduncle,enclosed,19.50422222
16,1,MS,4,Peduncle,exposed,195.0422222
16,1,MS,5,Chaff,exposed,443.2777778
17,1,MS,1,Internode,enclosed,1.958592
17,1,MS,1,Internode,exposed,19.58592
17,1,MS,1,Lamina,exposed,231.99296
17,1,MS,1,Sheath,exposed,58.99477333
17,1,MS,2,Internode,enclosed,4.891093333
17,1,MS,2,Lamina,exposed,56.32298667
17,1,MS,2,Sheath,exposed,10.90261333
17,1,MS,3,Internode,enclosed,1.55136
17,1,MS,3,Lamina,exposed,17.58208
17,1,MS,3,Sheath,exposed,4.223146667
17,1,MS,4,Peduncle,enclosed,11.85066667
17,1,MS,4,Peduncle,exposed,118.5066667
17,1,MS,5,Chaff,exposed,269.3333333
18,1,MS,1,Internode,enclosed,0.550854
18,1,MS,1,Internode,exposed,5.50854
18,1,MS,1,Lamina,exposed,65.24802
18,1,MS,1,Sheath,exposed,16.59228
18,1,MS,2,Internode,enclosed,1.37562
18,1,MS,2,Lamina,exposed,15.84084
18,1,MS,2,Sheath,exposed,3.06636
18,1,MS,3,Internode,enclosed,0.43632
18,1,MS,3,Lamina,exposed,4.94496
18,1,MS,3,Sheath,exposed,1.18776
18,1,MS,4,Peduncle,enclosed,3.333
18,1,MS,4,Peduncle,exposed,33.33
18,1,MS,5,Chaff,exposed,75.75
19,1,MS,1,Internode,enclosed,0
19,1,MS,1,Internode,exposed,0
19,1,MS,1,Lamina,exposed,0
19,1,MS,1,Sheath,exposed,0
19,1,MS,2,Internode,enclosed,0
19,1,MS,2,Lamina,exposed,0
19,1,MS,2,Sheath,exposed,0
19,1,MS,3,Internode,enclosed,0
19,1,MS,3,Lamina,exposed,0
19,1,MS,3,Sheath,exposed,0
19,1,MS,4,Peduncle,enclosed,0
19,1,MS,4,Peduncle,exposed,0
19,1,MS,5,Chaff,exposed,0
20,1,MS,1,Internode,enclosed,0
20,1,MS,1,Internode,exposed,0
20,1,MS,1,Lamina,exposed,0
20,1,MS,1,Sheath,exposed,0
20,1,MS,2,Internode,enclosed,0
20,1,MS,2,Lamina,exposed,0
20,1,MS,2,Sheath,exposed,0
20,1,MS,3,Internode,enclosed,0
20,1,MS,3,Lamina,exposed,0
20,1,MS,3,Sheath,exposed,0
20,1,MS,4,Peduncle,enclosed,0
20,1,MS,4,Peduncle,exposed,0
20,1,MS,5,Chaff,exposed,0
21,1,MS,1,Internode,enclosed,0
21,1,MS,1,Internode,exposed,0
21,1,MS,1,Lamina,exposed,0
21,1,MS,1,Sheath,exposed,0
21,1,MS,2,Internode,enclosed,0
21,1,MS,2,Lamina,exposed,0
21,1,MS,2,Sheath,exposed,0
21,1,MS,3,Internode,enclosed,0
21,1,MS,3,Lamina,exposed,0
21,1,MS,3,Sheath,exposed,0
21,1,MS,4,Peduncle,enclosed,0
21,1,MS,4,Peduncle,exposed,0
21,1,MS,5,Chaff,exposed,0
22,1,MS,1,Internode,enclosed,0
22,1,MS,1,Internode,exposed,0
22,1,MS,1,Lamina,exposed,0
22,1,MS,1,Sheath,exposed,0
22,1,MS,2,Internode,enclosed,0
22,1,MS,2,Lamina,exposed,0
22,1,MS,2,Sheath,exposed,0
22,1,MS,3,Internode,enclosed,0
22,1,MS,3,Lamina,exposed,0
22,1,MS,3,Sheath,exposed,0
22,1,MS,4,Peduncle,enclosed,0
22,1,MS,4,Peduncle,exposed,0
22,1,MS,5,Chaff,exposed,0
23,1,MS,1,Internode,enclosed,0
23,1,MS,1,Internode,exposed,0
23,1,MS,1,Lamina,exposed,0
23,1,MS,1,Sheath,exposed,0
23,1,MS,2,Internode,enclosed,0
23,1,MS,2,Lamina,exposed,0
23,1,MS,2,Sheath,exposed,0
23,1,MS,3,Internode,enclosed,0
23,1,MS,3,Lamina,exposed,0
23,1,MS,3,Sheath,exposed,0
23,1,MS,4,Peduncle,enclosed,0
23,1,MS,4,Peduncle,exposed,0
23,1,MS,5,Chaff,exposed,0
24,1,MS,1,Internode,enclosed,0
24,1,MS,1,Internode,exposed,0
24,1,MS,1,Lamina,exposed,0
24,1,MS,1,Sheath,exposed,0
24,1,MS,2,Internode,enclosed,0
24,1,MS,2,Lamina,exposed,0
24,1,MS,2,Sheath,exposed,0
24,1,MS,3,Internode,enclosed,0
24,1,MS,3,Lamina,exposed,0
24,1,MS,3,Sheath,exposed,0
24,1,MS,4,Peduncle,enclosed,0
24,1,MS,4,Peduncle,exposed,0
24,1,MS,5,Chaff,exposed,0
25,1,MS,1,Internode,enclosed,0
25,1,MS,1,Internode,exposed,0
25,1,MS,1,Lamina,exposed,0
25,1,MS,1,Sheath,exposed,0
25,1,MS,2,Internode,enclosed,0
25,1,MS,2,Lamina,exposed,0
25,1,MS,2,Sheath,exposed,0
25,1,MS,3,Internode,enclosed,0
25,1,MS,3,Lamina,exposed,0
25,1,MS,3,Sheath,exposed,0
25,1,MS,4,Peduncle,enclosed,0
25,1,MS,4,Peduncle,exposed,0
25,1,MS,5,Chaff,exposed,0
26,1,MS,1,Internode,enclosed,0
26,1,MS,1,Internode,exposed,0
26,1,MS,1,Lamina,exposed,0
26,1,MS,1,Sheath,exposed,0
26,1,MS,2,Internode,enclosed,0
26,1,MS,2,Lamina,exposed,0
26,1,MS,2,Sheath,exposed,0
26,1,MS,3,Internode,enclosed,0
26,1,MS,3,Lamina,exposed,0
26,1,MS,3,Sheath,exposed,0
26,1,MS,4,Peduncle,enclosed,0
26,1,MS,4,Peduncle,exposed,0
26,1,MS,5,Chaff,exposed,0
27,1,MS,1,Internode,enclosed,0
27,1,MS,1,Internode,exposed,0
27,1,MS,1,Lamina,exposed,0
27,1,MS,1,Sheath,exposed,0
27,1,MS,2,Internode,enclosed,0
27,1,MS,2,Lamina,exposed,0
27,1,MS,2,Sheath,exposed,0
27,1,MS,3,Internode,enclosed,0
27,1,MS,3,Lamina,exposed,0
27,1,MS,3,Sheath,exposed,0
27,1,MS,4,Peduncle,enclosed,0
27,1,MS,4,Peduncle,exposed,0
27,1,MS,5,Chaff,exposed,0
28,1,MS,1,Internode,enclosed,0.244824
28,1,MS,1,Internode,exposed,2.44824
28,1,MS,1,Lamina,exposed,28.99912
28,1,MS,1,Sheath,exposed,7.374346667
28,1,MS,2,Internode,enclosed,0.611386667
28,1,MS,2,Lamina,exposed,7.040373333
28,1,MS,2,Sheath,exposed,1.362826667
28,1,MS,3,Internode,enclosed,0.19392
28,1,MS,3,Lamina,exposed,2.19776
28,1,MS,3,Sheath,exposed,0.527893333
28,1,MS,4,Peduncle,enclosed,1.481333333
28,1,MS,4,Peduncle,exposed,14.81333333
28,1,MS,5,Chaff,exposed,33.66666667
29,1,MS,1,Internode,enclosed,1.22412
29,1,MS,1,Internode,exposed,12.2412
29,1,MS,1,Lamina,exposed,144.9956
29,1,MS,1,Sheath,exposed,36.87173333
29,1,MS,2,Internode,enclosed,3.056933333
29,1,MS,2,Lamina,exposed,35.20186667
29,1,MS,2,Sheath,exposed,6.814133333
29,1,MS,3,Internode,enclosed,0.9696
29,1,MS,3,Lamina,exposed,10.9888
29,1,MS,3,Sheath,exposed,2.639466667
29,1,MS,4,Peduncle,enclosed,7.406666667
29,1,MS,4,Peduncle,exposed,74.06666667
29,1,MS,5,Chaff,exposed,168.3333333
30,1,MS,1,Internode,enclosed,2.427838
30,1,MS,1,Internode,exposed,24.27838
30,1,MS,1,Lamina,exposed,287.5746067
30,1,MS,1,Sheath,exposed,73.12893778
30,1,MS,2,Internode,enclosed,6.062917778
30,1,MS,2,Lamina,exposed,69.81703556
30,1,MS,2,Sheath,exposed,13.51469778
30,1,MS,3,Internode,enclosed,1.92304
30,1,MS,3,Lamina,exposed,21.79445333
30,1,MS,3,Sheath,exposed,5.234942222
30,1,MS,4,Peduncle,enclosed,14.68988889
30,1,MS,4,Peduncle,exposed,146.8988889
30,1,MS,5,Chaff,exposed,333.8611111
31,1,MS,1,Internode,enclosed,3.733566
31,1,MS,1,Internode,exposed,37.33566
31,1,MS,1,Lamina,exposed,442.23658
31,1,MS,1,Sheath,exposed,112.4587867
31,1,MS,2,Internode,enclosed,9.323646667
31,1,MS,2,Lamina,exposed,107.3656933
31,1,MS,2,Sheath,exposed,20.78310667
31,1,MS,3,Internode,enclosed,2.95728
31,1,MS,3,Lamina,exposed,33.51584
31,1,MS,3,Sheath,exposed,8.050373333
31,1,MS,4,Peduncle,enclosed,22.59033333
31,1,MS,4,Peduncle,exposed,225.9033333
31,1,MS,5,Chaff,exposed,513.4166667
32,1,MS,1,Internode,enclosed,4.69246
32,1,MS,1,Internode,exposed,46.9246
32,1,MS,1,Lamina,exposed,555.8164667
32,1,MS,1,Sheath,exposed,141.3416444
32,1,MS,2,Internode,enclosed,11.71824444
32,1,MS,2,Lamina,exposed,134.9404889
32,1,MS,2,Sheath,exposed,26.12084444
32,1,MS,3,Internode,enclosed,3.7168
32,1,MS,3,Lamina,exposed,42.12373333
32,1,MS,3,Sheath,exposed,10.11795556
32,1,MS,4,Peduncle,enclosed,28.39222222
32,1,MS,4,Peduncle,exposed,283.9222222
32,1,MS,5,Chaff,exposed,645.2777778
33,1,MS,1,Internode,enclosed,5.630952
33,1,MS,1,Internode,exposed,56.30952
33,1,MS,1,Lamina,exposed,666.97976
33,1,MS,1,Sheath,exposed,169.6099733
33,1,MS,2,Internode,enclosed,14.06189333
33,1,MS,2,Lamina,exposed,161.9285867
33,1,MS,2,Sheath,exposed,31.34501333
33,1,MS,3,Internode,enclosed,4.46016
33,1,MS,3,Lamina,exposed,50.54848
33,1,MS,3,Sheath,exposed,12.14154667
33,1,MS,4,Peduncle,enclosed,34.07066667
33,1,MS,4,Peduncle,exposed,340.7066667
33,1,MS,5,Chaff,exposed,774.3333333
34,1,MS,1,Internode,enclosed,6.32462
34,1,MS,1,Internode,exposed,63.2462
34,1,MS,1,Lamina,exposed,749.1439333
34,1,MS,1,Sheath,exposed,190.5039556
34,1,MS,2,Internode,enclosed,15.79415556
34,1,MS,2,Lamina,exposed,181.8763111
34,1,MS,2,Sheath,exposed,35.20635556
34,1,MS,3,Internode,enclosed,5.0096
34,1,MS,3,Lamina,exposed,56.77546667
34,1,MS,3,Sheath,exposed,13.63724444
34,1,MS,4,Peduncle,enclosed,38.26777778
34,1,MS,4,Peduncle,exposed,382.6777778
34,1,MS,5,Chaff,exposed,869.7222222
35,1,MS,1,Internode,enclosed,5.630952
35,1,MS,1,Internode,exposed,56.30952
35,1,MS,1,Lamina,exposed,666.97976
35,1,MS,1,Sheath,exposed,169.6099733
35,1,MS,2,Internode,enclosed,14.06189333
35,1,MS,2,Lamina,exposed,161.9285867
35,1,MS,2,Sheath,exposed,31.34501333
35,1,MS,3,Internode,enclosed,4.46016
35,1,MS,3,Lamina,exposed,50.54848
35,1,MS,3,Sheath,exposed,12.14154667
35,1,MS,4,Peduncle,enclosed,34.07066667
35,1,MS,4,Peduncle,exposed,340.7066667
35,1,MS,5,Chaff,exposed,774.3333333
36,1,MS,1,Internode,enclosed,6.52864
36,1,MS,1,Internode,exposed,65.2864
36,1,MS,1,Lamina,exposed,773.3098667
36,1,MS,1,Sheath,exposed,196.6492444
36,1,MS,2,Internode,enclosed,16.30364444
36,1,MS,2,Lamina,exposed,187.7432889
36,1,MS,2,Sheath,exposed,36.34204444
36,1,MS,3,Internode,enclosed,5.1712
36,1,MS,3,Lamina,exposed,58.60693333
36,1,MS,3,Sheath,exposed,14.07715556
36,1,MS,4,Peduncle,enclosed,39.50222222
36,1,MS,4,Peduncle,exposed,395.0222222
36,1,MS,5,Chaff,exposed,897.7777778
37,1,MS,1,Internode,enclosed,5.753364
37,1,MS,1,Internode,exposed,57.53364
37,1,MS,1,Lamina,exposed,681.47932
37,1,MS,1,Sheath,exposed,173.2971467
37,1,MS,2,Internode,enclosed,14.36758667
37,1,MS,2,Lamina,exposed,165.4487733
37,1,MS,2,Sheath,exposed,32.02642667
37,1,MS,3,Internode,enclosed,4.55712
37,1,MS,3,Lamina,exposed,51.64736
37,1,MS,3,Sheath,exposed,12.40549333
37,1,MS,4,Peduncle,enclosed,34.81133333
37,1,MS,4,Peduncle,exposed,348.1133333
37,1,MS,5,Chaff,exposed,791.1666667
38,1,MS,1,Internode,enclosed,5.324922
38,1,MS,1,Internode,exposed,53.24922
38,1,MS,1,Lamina,exposed,630.73086
38,1,MS,1,Sheath,exposed,160.39204
38,1,MS,2,Internode,enclosed,13.29766
38,1,MS,2,Lamina,exposed,153.12812
38,1,MS,2,Sheath,exposed,29.64148
38,1,MS,3,Internode,enclosed,4.21776
38,1,MS,3,Lamina,exposed,47.80128
38,1,MS,3,Sheath,exposed,11.48168
38,1,MS,4,Peduncle,enclosed,32.219
38,1,MS,4,Peduncle,exposed,322.19
38,1,MS,5,Chaff,exposed,732.25
39,1,MS,1,Internode,enclosed,4.325224
39,1,MS,1,Internode,exposed,43.25224
39,1,MS,1,Lamina,exposed,512.3177867
39,1,MS,1,Sheath,exposed,130.2801244
39,1,MS,2,Internode,enclosed,10.80116444
39,1,MS,2,Lamina,exposed,124.3799289
39,1,MS,2,Sheath,exposed,24.07660444
39,1,MS,3,Internode,enclosed,3.42592
39,1,MS,3,Lamina,exposed,38.82709333
39,1,MS,3,Sheath,exposed,9.326115556
39,1,MS,4,Peduncle,enclosed,26.17022222
39,1,MS,4,Peduncle,exposed,261.7022222
39,1,MS,5,Chaff,exposed,594.7777778
40,1,MS,1,Internode,enclosed,3.243918
40,1,MS,1,Internode,exposed,32.43918
40,1,MS,1,Lamina,exposed,384.23834
40,1,MS,1,Sheath,exposed,97.71009333
40,1,MS,2,Internode,enclosed,8.100873333
40,1,MS,2,Lamina,exposed,93.28494667
40,1,MS,2,Sheath,exposed,18.05745333
40,1,MS,3,Internode,enclosed,2.56944
40,1,MS,3,Lamina,exposed,29.12032
40,1,MS,3,Sheath,exposed,6.994586667
40,1,MS,4,Peduncle,enclosed,19.62766667
40,1,MS,4,Peduncle,exposed,196.2766667
40,1,MS,5,Chaff,exposed,446.0833333
41,1,MS,1,Internode,enclosed,1.958592
41,1,MS,1,Internode,exposed,19.58592
41,1,MS,1,Lamina,exposed,231.99296
41,1,MS,1,Sheath,exposed,58.99477333
41,1,MS,2,Internode,enclosed,4.891093333
41,1,MS,2,Lamina,exposed,56.32298667
41,1,MS,2,Sheath,exposed,10.90261333
41,1,MS,3,Internode,enclosed,1.55136
41,1,MS,3,Lamina,exposed,17.58208
41,1,MS,3,Sheath,exposed,4.223146667
41,1,MS,4,Peduncle,enclosed,11.85066667
41,1,MS,4,Peduncle,exposed,118.5066667
41,1,MS,5,Chaff,exposed,269.3333333
42,1,MS,1,Internode,enclosed,0.754874
42,1,MS,1,Internode,exposed,7.54874
42,1,MS,1,Lamina,exposed,89.41395333
42,1,MS,1,Sheath,exposed,22.73756889
42,1,MS,2,Internode,enclosed,1.885108889
42,1,MS,2,Lamina,exposed,21.70781778
42,1,MS,2,Sheath,exposed,4.202048889
42,1,MS,3,Internode,enclosed,0.59792
42,1,MS,3,Lamina,exposed,6.776426667
42,1,MS,3,Sheath,exposed,1.627671111
42,1,MS,4,Peduncle,enclosed,4.567444444
42,1,MS,4,Peduncle,exposed,45.67444444
42,1,MS,5,Chaff,exposed,103.8055556
43,1,MS,1,Internode,enclosed,0.040804
43,1,MS,1,Internode,exposed,0.40804
43,1,MS,1,Lamina,exposed,4.833186667
43,1,MS,1,Sheath,exposed,1.229057778
43,1,MS,2,Internode,enclosed,0.101897778
43,1,MS,2,Lamina,exposed,1.173395556
43,1,MS,2,Sheath,exposed,0.227137778
43,1,MS,3,Internode,enclosed,0.03232
43,1,MS,3,Lamina,exposed,0.366293333
43,1,MS,3,Sheath,exposed,0.087982222
43,1,MS,4,Peduncle,enclosed,0.246888889
43,1,MS,4,Peduncle,exposed,2.468888889
43,1,MS,5,Chaff,exposed,5.611111111
44,1,MS,1,Internode,enclosed,0
44,1,MS,1,Internode,exposed,0
44,1,MS,1,Lamina,exposed,0
44,1,MS,1,Sheath,exposed,0
44,1,MS,2,Internode,enclosed,0
44,1,MS,2,Lamina,exposed,0
44,1,MS,2,Sheath,exposed,0
44,1,MS,3,Internode,enclosed,0
44,1,MS,3,Lamina,exposed,0
44,1,MS,3,Sheath,exposed,0
44,1,MS,4,Peduncle,enclosed,0
44,1,MS,4,Peduncle,exposed,0
44,1,MS,5,Chaff,exposed,0
45,1,MS,1,Internode,enclosed,0
45,1,MS,1,Internode,exposed,0
45,1,MS,1,Lamina,exposed,0
45,1,MS,1,Sheath,exposed,0
45,1,MS,2,Internode,enclosed,0
45,1,MS,2,Lamina,exposed,0
45,1,MS,2,Sheath,exposed,0
45,1,MS,3,Internode,enclosed,0
45,1,MS,3,Lamina,exposed,0
45,1,MS,3,Sheath,exposed,0
45,1,MS,4,Peduncle,enclosed,0
45,1,MS,4,Peduncle,exposed,0
45,1,MS,5,Chaff,exposed,0
46,1,MS,1,Internode,enclosed,0
46,1,MS,1,Internode,exposed,0
46,1,MS,1,Lamina,exposed,0
46,1,MS,1,Sheath,exposed,0
46,1,MS,2,Internode,enclosed,0
46,1,MS,2,Lamina,exposed,0
46,1,MS,2,Sheath,exposed,0
46,1,MS,3,Internode,enclosed,0
46,1,MS,3,Lamina,exposed,0
46,1,MS,3,Sheath,exposed,0
46,1,MS,4,Peduncle,enclosed,0
46,1,MS,4,Peduncle,exposed,0
46,1,MS,5,Chaff,exposed,0
47,1,MS,1,Internode,enclosed,0
47,1,MS,1,Internode,exposed,0
47,1,MS,1,Lamina,exposed,0
47,1,MS,1,Sheath,exposed,0
47,1,MS,2,Internode,enclosed,0
47,1,MS,2,Lamina,exposed,0
47,1,MS,2,Sheath,exposed,0
47,1,MS,3,Internode,enclosed,0
47,1,MS,3,Lamina,exposed,0
